"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1102","4.8784941344943100E-1","6.7844913043130917E-1","-5.1681263461811996E-35","-2.3282493703407511E-1","1.3952397011734291E-1","-6.0629610892513482E-35","2.9976892244991400E+0","2.3533219253902384E+1","1.0431461397241010E+2","1.0000000000110401E+0","1.215058560962404E-2"
"1101","4.8784941344943100E-1","6.6561389373016799E-1","6.0323798690307371E-35","-2.5875009374252939E-1","1.3723161690608141E-1","3.0211159905292832E-34","2.9976821308418700E+0","2.4538619178413015E+1","1.0877120377772650E+2","3.1862430255362000E+0","1.215058560962404E-2"
"1100","4.8784941344943100E-1","6.6551082901188552E-1","-5.0407658954556723E-34","-2.5896153449510706E-1","1.3723005279466921E-1","-6.7551252237941280E-34","2.9976737259123998E+0","2.4544992351521248E+1","1.0879945384778244E+2","3.2209346991925898E+0","1.215058560962404E-2"
"1099","4.8784941344943100E-1","6.7872674675121403E-1","2.4297881491229394E-35","-2.3229754400115624E-1","1.3958070701308831E-1","-2.4417256156797763E-35","2.9976663188523900E+0","2.3509275428211968E+1","1.0420847928225272E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1098","4.8784941344943100E-1","6.7880616997540322E-1","4.8795413351106260E-36","-2.3214706290650522E-1","1.3959665572317040E-1","4.4474048161643905E-35","2.9976596283253700E+0","2.3502435363230418E+1","1.0417815964215596E+2","1.0000000000832501E+0","1.215058560962404E-2"
"1097","4.8784941344943100E-1","6.6525141470023763E-1","8.8490663716924856E-35","-2.5949340951410299E-1","1.3722785956781167E-1","3.6957248516265014E-34","2.9976521071911000E+0","2.4560894707283882E+1","1.0886994348563155E+2","3.3080197286644002E+0","1.215058560962404E-2"
"1096","4.8784941344943100E-1","6.6514693867243746E-1","-2.3703623179140648E-34","-2.5970748104528568E-1","1.3722768179962916E-1","-6.0941006692885998E-34","2.9976432155827402E+0","2.4567243295406033E+1","1.0889808457895526E+2","3.3429931574500298E+0","1.215058560962404E-2"
"1095","4.8784941344943100E-1","6.7908455922355226E-1","-4.8421528087373039E-35","-2.3162101884553485E-1","1.3965152206003817E-1","-8.0635239046562603E-35","2.9976357071202102E+0","2.3478499484706973E+1","1.0407206017903854E+2","1.0000000000530000E+0","1.215058560962404E-2"
"1094","4.8784941344943100E-1","6.7916422393088938E-1","4.4009865646313338E-35","-2.3147088981919978E-1","1.3966691825200772E-1","1.4608051968660883E-34","2.9976287297112800E+0","2.3471662050302648E+1","1.0404175219937993E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1093","4.8784941344943100E-1","6.6488394183692323E-1","-1.8238024441748186E-34","-2.6024600447510854E-1","1.3722902872691126E-1","-5.1996817114273066E-34","2.9976203710439799E+0","2.4583083473245299E+1","1.0896829860359551E+2","3.4307654804918499E+0","1.215058560962404E-2"
